LATITUDE,LONGITUDE,day_of_week,hour,cluster
-3.770148143405844,-38.54613905673535,3,13,2
-3.770148143405844,-38.54613905673535,2,14,2
-3.742807103532488,-38.59057105956921,4,8,0
-3.740372780729312,-38.49541332438445,0,10,5
-3.735956413926823,-38.52239821336431,0,8,5
-3.735956413926823,-38.52239821336431,0,8,5
-3.733683904635624,-38.57368070591494,3,11,0
-3.733683904635624,-38.57368070591494,3,7,0
-3.80716354283879,-38.55331541354212,1,14,2
-3.743593724597458,-38.55499451336873,3,8,0
-3.718258848710313,-38.5923126086029,2,10,0
-3.718258848710313,-38.5923126086029,3,13,0
-3.7536280529167874,-38.54315902301033,5,13,0
-3.7536280529167874,-38.54315902301033,5,9,0
-3.799034344028014,-38.501269495951945,2,10,4
-3.7990343440280303,-38.501269495951945,2,8,4
-3.832141977403741,-38.52453635998163,4,7,4
-3.818696653339007,-38.57993572648483,1,19,2
-3.884690004135542,-38.61862664340144,0,11,3
-3.7211245758818894,-38.65742036777237,3,16,1
-3.7211245758818894,-38.65742036777237,5,14,1
-3.805511833985468,-38.51046929499576,2,11,4
-3.741554716266005,-38.5230132263894,1,6,5
-3.722432505223506,-38.512167648417325,3,16,5
-3.722432505223506,-38.512167648417325,4,15,5
-3.722432505223506,-38.512167648417325,2,9,5
-3.722432505223506,-38.512167648417325,3,17,5
-3.719339623821472,-38.55627955482216,5,10,0
-3.719339623821472,-38.55627955482216,5,8,0
-3.719339623821472,-38.55627955482216,1,17,0
-3.719339623821472,-38.55627955482216,2,8,0
-3.828128466700552,-38.49343079667194,0,8,4
-3.7371140500043,-38.59243773155756,1,9,0
-3.755204405847158,-38.5128016156792,2,3,5
-3.719266794268411,-38.56653402710845,2,8,0
-3.728976223329277,-38.665927531890894,0,9,1
-3.761999017568054,-38.63118063165075,2,11,1
-3.775422433878096,-38.56957796170538,6,8,2
-3.79778465107523,-38.58746786550457,4,12,2
-3.749545174995265,-38.59713957642667,2,6,0
-3.876549458117472,-38.61518316564428,1,17,3
-3.774501823265862,-38.59144203284207,4,7,1
-3.7323042182239097,-38.555748364867085,3,8,0
-3.826389012535887,-38.51351932232397,6,13,4
-3.8816236889586393,-38.613728569963584,5,12,3
-3.818514030979243,-38.584837220248346,2,11,2
-3.893946771211543,-38.60600886755046,1,17,3
-3.8026191314459377,-38.480763380812775,1,14,4
-3.8026191314459377,-38.480763380812775,3,13,4
-3.8026191314459377,-38.480763380812775,0,14,4
-3.7665679880445286,-38.61968945226916,2,9,1
-3.761608886979833,-38.62071748682149,1,14,1
-3.789628706963438,-38.48491266983124,2,7,5
-3.7659573173261673,-38.53567875996942,2,8,5
-3.7521478492768368,-38.47315914755416,2,9,5
-3.7521478492768368,-38.47315914755416,4,9,5
-3.7740519487421342,-38.65706517570344,2,10,1
-3.837444445454369,-38.52410914756704,2,17,4
-3.809403156421688,-38.58164390476995,3,14,2
-3.809403156421688,-38.58164390476995,1,7,2
-3.818489819293033,-38.58488558486151,6,15,2
-3.819910704260191,-38.57514763985685,2,10,2
-3.867024132851842,-38.620870999890165,2,10,3
-3.867024132851842,-38.620870999890165,2,8,3
-3.867024132851842,-38.620870999890165,0,9,3
-3.767301880365568,-38.62041281057625,0,15,1
-3.859005365801235,-38.499734445472605,2,7,4
-3.859005365801235,-38.499734445472605,3,14,4
-3.723312727162381,-38.59557973719232,3,13,0
-3.7409445731616353,-38.66171502443022,1,13,1
-3.732523799749807,-38.55010320758077,3,13,0
-3.841939997931296,-38.524230708866334,0,9,4
-3.862035413040093,-38.49414538912528,1,8,4
-3.7428094103992335,-38.6173927748346,5,9,1
-3.766482288162409,-38.6259496967706,1,15,1
-3.766482288162409,-38.6259496967706,1,21,1
-3.766482288162409,-38.6259496967706,4,13,1
-3.829528331461306,-38.48505546172585,3,7,4
-3.829528331461306,-38.48505546172585,0,13,4
-3.7916211037110994,-38.46213768215949,0,15,5
-3.747599765513163,-38.47422188056931,0,16,5
-3.804121249105382,-38.55321487989305,3,12,2
-3.804121249105382,-38.55321487989305,6,21,2
-3.8841935454734338,-38.60575277794441,0,8,3
-3.876124275563212,-38.61169597664793,1,17,3
-3.830608214865291,-38.46085855037839,5,13,4
-3.830608214865291,-38.46085855037839,5,8,4
-3.8660442167749074,-38.62677313814012,3,15,3
-3.839290374455201,-38.48371141081874,6,0,4
-3.768920815658855,-38.5416882419896,3,14,5
-3.741439048338469,-38.49897593813382,1,8,5
-3.726459740220617,-38.48419623233863,1,12,5
-3.761727891810044,-38.62983814756131,4,14,1
-3.718129058816974,-38.57104992735638,6,19,0
-3.718129058816974,-38.57104992735638,0,10,0
-3.856378106050838,-38.49318618550608,2,17,4
-3.833907644912817,-38.56716829383112,0,13,2
-3.802257741639283,-38.53548863253507,3,10,2
-3.88778119895674,-38.60583027118688,5,15,3
-3.722104536946064,-38.51143997645688,0,10,5
-3.7378298308249134,-38.64955934233763,5,13,1
-3.884811461504791,-38.605962102097806,2,11,3
-3.791043509946903,-38.49980374231661,0,8,5
-3.801378798872222,-38.590646579808194,4,11,2
-3.771185375816538,-38.60528408039166,1,13,1
-3.771185375816538,-38.60528408039166,4,13,1
-3.7140295117966633,-38.55784244056074,3,11,0
-3.726478812317173,-38.48416205184508,4,8,5
-3.726478812317173,-38.48416205184508,0,19,5
-3.763648894866447,-38.6307063197515,0,9,1
-3.741476199518582,-38.64821320269207,4,12,1
-3.729833410921062,-38.64502364270929,4,15,1
-3.8535432181031175,-38.49136994140764,2,15,4
-3.736052555248153,-38.58045144618749,0,17,0
-3.7915348403814426,-38.59204928621436,4,10,2
-3.8275112798788857,-38.47890035672113,1,12,4
-3.838968482673952,-38.528395498058245,4,15,4
-3.7822497681026825,-38.627368408201946,0,11,1
-3.768437234854016,-38.51365957332667,2,11,5
-3.74846049857114,-38.541458695433874,3,16,0
-3.754186313850888,-38.50339683275938,0,9,5
-3.754186313850888,-38.50339683275938,2,8,5
-3.7483981365171215,-38.4749628391461,0,8,5
-3.73614698910632,-38.59015181028024,1,7,0
-3.798344126333635,-38.50275922430001,4,16,4
-3.792211282580063,-38.593927352978746,1,16,2
-3.767077149085637,-38.64060637120945,1,14,1
-3.767077149085637,-38.64060637120945,2,8,1
-3.7197907015176113,-38.53225516600519,4,12,0
-3.7296671516147137,-38.576693942240574,2,9,0
-3.720433165204216,-38.566152814640425,1,14,0
-3.7552892495457546,-38.51739365882969,2,16,5
-3.766288618871489,-38.5416910474319,1,17,5
-3.776127280773808,-38.56840507622713,2,8,2
-3.807504567711108,-38.57015824434524,3,5,2
-3.805071191165096,-38.58706673573258,1,12,2
-3.832309343102249,-38.52012887324926,5,12,4
-3.832309343102249,-38.52012887324926,2,13,4
-3.696246101544912,-38.5993313426824,0,8,0
-3.87418347986761,-38.61373181622056,5,17,3
-3.736642367870546,-38.56338677075357,2,8,0
-3.727661456224471,-38.49780959879561,3,15,5
-3.782445009877795,-38.49920500548675,1,8,5
-3.859961818730312,-38.58176628141887,3,8,3
-3.833344099905311,-38.52164729688506,6,14,4
-3.819835783077854,-38.58516897492456,3,22,2
-3.7683579786516175,-38.59274450331839,2,17,1
-3.736017945208365,-38.53949058133543,2,10,0
-3.720761775970459,-38.581787109375,6,16,0
-3.752850432318125,-38.59162695781362,6,15,0
-3.882320485780504,-38.60834499963619,0,10,3
-3.882320485780504,-38.60834499963619,1,11,3
-3.781739152620134,-38.62098779436951,3,11,1
-3.763771366681941,-38.65372484013089,0,9,1
-3.763771366681941,-38.65372484013089,0,7,1
-3.706572242021275,-38.58301902874767,2,11,0
-3.77354461438032,-38.47298444370735,4,15,5
-3.7048317885812825,-38.57563408260352,0,13,0
-3.8610428701324873,-38.586217700967005,5,8,3
-3.8326392524253294,-38.52470213294529,0,21,4
-3.825638781833408,-38.58714357573271,1,7,2
-3.8127904141345694,-38.58067645235657,3,12,2
-3.744827227965011,-38.65332223139361,5,8,1
-3.744827227965011,-38.65332223139361,4,10,1
-3.7137901738649695,-38.58376954190859,3,11,0
-3.85563091494037,-38.64109346791257,1,16,3
-3.7673328390584855,-38.59703093122545,5,10,1
-3.748504752377452,-38.62434888529193,1,10,1
-3.704184355371386,-38.5656038781914,4,9,0
-3.774496626755435,-38.6016973662546,4,12,1
-3.774496626755435,-38.6016973662546,0,17,1
-3.789168266014254,-38.62617653003039,0,14,1
-3.744773624135653,-38.47229594920152,3,15,5
-3.802569384317395,-38.56357362716539,3,21,2
-3.754594056244391,-38.51921143728203,1,7,5
-3.727814969863285,-38.64538480296107,4,17,1
-3.800158182013264,-38.55608401455334,3,12,2
-3.7421607838609727,-38.52012242039061,6,17,5
-3.796547381208253,-38.5890614561763,4,8,2
-3.797322966698192,-38.541188524603285,2,15,2
-3.8242149044404328,-38.559807164501,5,10,2
-3.774961271933465,-38.55275219181438,5,7,2
-3.7845578927784302,-38.61213002849482,1,7,1
-3.847998651961114,-38.50333835157997,3,17,4
-3.815795594250652,-38.492014112460495,0,12,4
-3.7739010765592713,-38.65848049854516,3,19,1
-3.78350969918968,-38.45833540927647,2,11,5
-3.7301113009614832,-38.58160773172521,1,9,0
-3.7301113009614832,-38.58160773172521,1,10,0
-3.7301113009614832,-38.58160773172521,2,9,0
-3.746281881717824,-38.520853566376495,6,19,5
-3.7156356234971466,-38.55699873774166,0,13,0
-3.7185473272938334,-38.593831470914,0,19,0
-3.740514006000254,-38.61838545119923,0,10,1
-3.735316831337628,-38.58642930337105,5,7,0
-3.813661896444856,-38.60014986613009,1,10,2
-3.7171138709717217,-38.54660138784811,4,5,0
-3.709840801902426,-38.55998380938551,0,11,0
-3.728024663183404,-38.52881528564557,6,20,5
-3.817707570924838,-38.49454166060276,2,10,4
-3.817707570924838,-38.49454166060276,3,16,4
-3.817707570924838,-38.49454166060276,1,14,4
-3.818668502117813,-38.5771904277999,0,7,2
-3.887886068627086,-38.61954287196781,0,14,3
-3.7281080775378,-38.51043679799677,4,13,5
-3.7189431015879104,-38.668916782080615,2,14,1
-3.82789562392197,-38.49339765527115,3,9,4
-3.760206823048697,-38.6210466747312,3,11,1
-3.7698895526142753,-38.59074109901942,2,9,1
-3.7698895526142753,-38.59074109901942,4,8,1
-3.758152300071966,-38.62651421892533,4,10,1
-3.8857786208326655,-38.61166934473016,4,8,3
-3.8857786208326655,-38.61166934473016,3,12,3
-3.798863601104034,-38.58731032254644,4,8,2
-3.800350035001195,-38.589716819670194,2,11,2
-3.8615408372120488,-38.63416407133524,1,7,3
-3.7766884590352254,-38.62988802113559,2,17,1
-3.721353622196838,-38.59221885602309,1,5,0
-3.892641172310788,-38.61533697468332,1,18,3
-3.704187359268977,-38.662542961256456,0,10,1
-3.719408151929452,-38.59384716720772,1,14,0
-3.740166362514225,-38.62145270768097,4,8,1
-3.735851729395588,-38.53238887007091,1,7,5
-3.757693313023792,-38.65102930704942,3,10,1
-3.727327538658171,-38.580610376275885,3,9,0
-3.727327538658171,-38.580610376275885,3,18,0
-3.7670371328397065,-38.64845540792986,0,8,1
-3.7900605915330807,-38.49993221232308,4,8,5
-3.792319037714665,-38.58252593842109,3,15,2
-3.887866986701845,-38.61949227863325,2,14,3
-3.7291812115533736,-38.509598202505366,2,11,5
-3.726663226925192,-38.51704011246776,0,15,5
-3.726826609257952,-38.55457412772193,0,8,0
-3.791779869302414,-38.58317117561085,0,8,2
-3.7665639462393847,-38.648756083930536,1,13,1
-3.800825662162784,-38.55221610914267,2,10,2
-3.800825662162784,-38.55221610914267,1,7,2
-3.837187020697507,-38.51962390654384,1,8,4
-3.7191887021455976,-38.5197957047735,1,11,5
-3.8345463404497857,-38.51620710562947,4,9,4
-3.839058548888525,-38.51957957673644,1,16,4
-3.699775276016856,-38.58176361731461,2,7,0
-3.745747137071406,-38.4718583405867,0,21,5
-3.745747137071406,-38.4718583405867,3,14,5
-3.801400184655197,-38.56133884871757,4,9,2
-3.801400184655197,-38.56133884871757,3,8,2
-3.802813391647544,-38.47998552025796,0,8,4
-3.709787671221721,-38.5601370328171,0,11,0
-3.8498219027749103,-38.52296126212386,0,20,4
-3.892890850544669,-38.60788559217664,6,7,3
-3.792634286704677,-38.585119460228,2,14,2
-3.8414367469191273,-38.51774502501421,6,11,4
-3.845428662583616,-38.52011927807678,2,17,4
-3.7885394414423454,-38.49802594805483,2,10,5
-3.864917031311464,-38.505783995335065,1,14,4
-3.734922001643008,-38.54141222482385,3,8,0
-3.864436505108989,-38.623547354435466,3,17,3
-3.710663108294004,-38.58640314008928,1,14,0
-3.723433806428736,-38.48761348645126,0,16,5
-3.760859289040659,-38.597471985694014,2,16,1
-3.754052948330312,-38.51648257070174,1,8,5
-3.79814863197034,-38.54390655802116,1,14,2
-3.883842819911589,-38.60994426987255,0,11,3
-3.774650308134648,-38.59132405599969,4,12,1
-3.7493970601062623,-38.51788726728712,4,15,5
-3.86203116417816,-38.48915674160212,2,11,4
-3.86203116417816,-38.48915674160212,4,16,4
-3.811465238042785,-38.55158869329596,0,9,2
-3.7261635762306007,-38.55196710843426,1,12,0
-3.7261635762306007,-38.55196710843426,4,11,0
-3.8792245807785215,-38.61804867296718,4,17,3
-3.825069268590249,-38.433453447827226,3,9,4
-3.832938367614092,-38.56177035836368,4,16,2
-3.832938367614092,-38.56177035836368,4,15,2
-3.858352137599794,-38.49055150780591,0,21,4
-3.757532510147553,-38.53673905817172,2,11,5
-3.757532510147553,-38.53673905817172,2,15,5
-3.837320671939404,-38.48302074349278,0,14,4
-3.805261092768159,-38.56209009497693,3,10,2
-3.861042755556855,-38.63381841455443,4,5,3
-3.887115336392186,-38.61985214727282,0,12,3
-3.8015247938724217,-38.4870398012285,4,12,4
-3.7500248468332393,-38.469886426669845,2,11,5
-3.759409365418116,-38.62505239316751,3,10,1
-3.759409365418116,-38.62505239316751,4,10,1
-3.7708406946452215,-38.51186828455798,2,10,5
-3.742428972434781,-38.518680656203024,3,14,5
-3.8577198528206615,-38.50275170757631,1,8,4
-3.83059036444274,-38.51970739076616,3,8,4
-3.753550799455253,-38.63033339545891,1,16,1
-3.758883461233688,-38.60572076289302,3,21,1
-3.740301190846663,-38.58106975200811,0,6,0
-3.809721511199719,-38.540279597272026,3,17,2
-3.809721511199719,-38.540279597272026,5,6,2
-3.738773573894014,-38.46298018938538,0,16,5
-3.8173076204627874,-38.51518196083574,0,15,4
-3.8173076204627874,-38.51518196083574,4,9,4
-3.8173076204627874,-38.51518196083574,5,7,4
-3.8173076204627874,-38.51518196083574,5,7,4
-3.730866046672847,-38.60356902678565,0,8,0
-3.801565571895946,-38.4924642233876,0,11,4
-3.801565571895946,-38.4924642233876,2,8,4
-3.7649686147619854,-38.626344246262335,5,8,1
-3.7645787771671633,-38.62831568354941,4,17,1
-3.7645787771671633,-38.62831568354941,5,16,1
-3.7645787771671633,-38.62831568354941,2,11,1
-3.7619877321515314,-38.62667677369379,0,11,1
-3.7619877321515314,-38.62667677369379,3,8,1
-3.7619877321515314,-38.62667677369379,3,13,1
-3.765135153502409,-38.63897016696525,4,14,1
-3.765135153502409,-38.63897016696525,3,8,1
-3.759535645745663,-38.63412024850242,1,7,1
-3.7743614583112377,-38.606611492022,3,19,1
-3.7808850385152697,-38.50105895875525,0,8,5
-3.7823012934815474,-38.45696316654005,6,8,5
-3.8537833614944126,-38.5228819318089,4,7,4
-3.725588755825585,-38.59345944165307,1,8,0
-3.771369128550913,-38.635230688083965,1,21,1
-3.881675380310984,-38.619502489777965,4,15,3
-3.7246157927932,-38.50933189131117,2,9,5
-3.861151057358495,-38.64950425459304,2,12,3
-3.735029620215727,-38.58997859341075,0,7,0
-3.736514155531726,-38.58600177641998,4,13,0
-3.889760899729525,-38.60890412845599,1,9,3
-3.709552158574312,-38.569064427591606,1,9,0
-3.709552158574312,-38.569064427591606,1,21,0
-3.776620679883687,-38.498126709113926,0,8,5
-3.8058265080785767,-38.63012933866182,1,10,1
-3.700101920131144,-38.58148174092582,3,9,0
-3.836837471017836,-38.48417319079085,3,11,4
-3.752376607231016,-38.62733397886207,0,10,1
-3.715002669952548,-38.59049554948678,5,12,0
-3.7401148789237206,-38.54264565369012,2,9,0
-3.7401148789237206,-38.54264565369012,0,13,0
-3.7756736135434745,-38.60654938278308,2,11,1
-3.7073684380910414,-38.56928498421885,1,11,0
-3.7073684380910414,-38.56928498421885,0,10,0
-3.784470760812952,-38.49986368989741,1,18,5
-3.7826226333205057,-38.57430477650325,4,9,2
-3.7826226333205057,-38.57430477650325,0,12,2
-3.740295235638233,-38.58102511614503,0,10,0
-3.68990684392305,-38.63243036971237,0,15,0
-3.867742226484338,-38.49944266243187,5,6,4
-3.867742226484338,-38.49944266243187,4,10,4
-3.7191814320425074,-38.59166528186132,3,10,0
-3.760212144776281,-38.62554820692637,6,14,1
-3.834687621354092,-38.56506213163667,3,8,2
-3.802600742949216,-38.53485869208893,3,18,2
-3.7767518825716153,-38.56843049668563,6,11,2
-3.757967935294184,-38.53258067845603,2,9,5
-3.7884634627032447,-38.50542326493492,4,10,5
-3.860477247278164,-38.49252373377509,2,13,4
-3.725001085979279,-38.4845143070222,2,10,5
-3.725963812652032,-38.58005419535719,0,16,0
-3.725963812652032,-38.58005419535719,1,12,0
-3.737085015124977,-38.59236201029167,3,13,0
-3.7357261348271567,-38.658855390078735,0,9,1
-3.8602155170988905,-38.49471718023083,0,9,4
-3.700691363622997,-38.64418341748711,3,15,1
-3.700691363622997,-38.64418341748711,4,16,1
-3.7576754542210766,-38.62395961267515,2,14,1
-3.758027385555101,-38.53251279757361,3,13,5
-3.758027385555101,-38.53251279757361,1,12,5
-3.758027385555101,-38.53251279757361,3,8,5
-3.758027385555101,-38.53251279757361,4,17,5
-3.758027385555101,-38.53251279757361,3,11,5
-3.757846355143632,-38.63306738708307,2,13,1
-3.7484084950560335,-38.53999675878603,0,8,0
-3.799703417531518,-38.50274430323341,5,22,4
-3.799703417531518,-38.50274430323341,0,8,4
-3.7176407169568986,-38.46361128712247,1,11,5
-3.861987768659028,-38.63451540201592,0,5,3
-3.861987768659028,-38.63451540201592,5,20,3
-3.779000451305626,-38.49918551558585,3,8,5
-3.709154835767749,-38.55995208126543,1,13,0
-3.7364756127432153,-38.54178732327442,3,13,0
-3.791860166894307,-38.58324390671807,0,7,2
-3.7171405247810094,-38.5910293522857,1,10,0
-3.8935093079540017,-38.618065412248384,1,9,3
-3.847833606562093,-38.610656973869474,4,9,3
-3.8653755297082015,-38.58595532806985,4,15,3
-3.768367802918097,-38.620068581733065,4,16,1
-3.72638287865217,-38.59813136211607,3,9,0
-3.869193030804636,-38.49163326371532,3,9,4
-3.860268750160306,-38.49472773931622,6,17,4
-3.888062677258158,-38.62851757095165,4,9,3
-3.713185146502241,-38.55772594748329,1,21,0
-3.758611185018814,-38.62454661034366,5,6,1
-3.791880241291546,-38.58326208949694,1,18,2
-3.7569587272868494,-38.62801909032646,0,12,1
-3.742438678917264,-38.52167683364838,3,13,5
-3.79218186637894,-38.48927739668771,2,10,5
-3.79218186637894,-38.48927739668771,5,10,5
-3.79218186637894,-38.48927739668771,1,13,5
-3.823072674673937,-38.46388706850217,0,15,4
-3.8243307342335418,-38.54359969824616,2,8,2
-3.765527764047441,-38.59567588687616,3,12,1
-3.730914493776868,-38.60354465923309,2,11,0
-3.758182546921487,-38.62653399411528,1,9,1
-3.759463574085298,-38.62508498255038,4,8,1
-3.72911263227389,-38.57872178734887,4,14,0
-3.717790168807739,-38.53993558566778,5,16,0
-3.717790168807739,-38.53993558566778,5,16,0
-3.7095951122762494,-38.56907854144565,1,7,0
-3.743043626254952,-38.48712101679959,3,14,5
-3.718009428873023,-38.60604685917266,0,11,0
-3.883905187458805,-38.61003067262729,0,10,3
-3.800207496391487,-38.50779746667206,0,11,4
-3.786589055971222,-38.49593678559653,3,15,5
-3.7074636295259022,-38.58713157137972,4,19,0
-3.706369970572608,-38.64499366447851,4,15,1
-3.765536069869995,-38.564056396484375,2,8,0
-3.820596923087216,-38.541730882290125,2,9,2
-3.808949878883378,-38.5749472759982,4,12,2
-3.6983293829628994,-38.58623717278072,2,12,0
-3.824398980582968,-38.45869587983466,3,11,4
-3.822698677479619,-38.57783052744379,2,22,2
-3.822698677479619,-38.57783052744379,2,22,2
-3.822698677479619,-38.57783052744379,3,7,2
-3.822698677479619,-38.57783052744379,3,7,2
-3.8566617222242754,-38.49202046953422,4,13,4
-3.7712902937224055,-38.49253349377036,6,21,5
-3.7652597710754057,-38.49594550375244,2,12,5
-3.8355689569625673,-38.507125038599554,3,8,4
-3.8567750398045497,-38.49197238226237,6,12,4
-3.7656285317337455,-38.56385165580922,0,10,0
-3.737631905086837,-38.58852827880789,3,12,0
-3.810934666683144,-38.57461293114167,0,14,2
-3.843879943590888,-38.50210699442224,2,14,4
-3.86451648442748,-38.49239452879654,3,9,4
-3.81247370393223,-38.448552798484215,4,12,4
-3.843835944431215,-38.50207534946234,0,14,4
-3.7226755585954168,-38.60146486682209,5,19,0
-3.803711564138172,-38.48742938797694,3,16,4
-3.817236211538392,-38.54356810498924,0,11,2
